registro_id,data_registro,linha_producao,turno,maquina,idade_maquina_anos,temperatura_valor,unidade_temperatura,pressao_valor,unidade_pressao,vibracao_motor_mm_s,velocidade_esteira_m_min,umidade_pct,tamanho_lote,tempo_setup_min,paradas_nao_planejadas,taxa_defeitos_pct,energia_sensor_b_kwh,codigo_campanha,ruido_aleatorio,consumo_energia_kwh,falha_24h
REG-00605,06-01-2025 06:00,linha c,NOITE,M04,4,1407.54,F,5.091,bar,2.359,42.77,62.36,2897,14.17,3,0.808,565.73,A12,-2.22039688644412,555.89,0
REG-00606,2025-06-01 12:00:00,linha c,,M06,14,1337.0,F,4.221,bar,3.802,44.47,65.73,2225,43.7,0,3.953,475.59,C99,0.6230021213018256,465.47,0
REG-00607,01/06/2025 18:00,?,TARDE,M07,15,774.42,C,81.779,psi,3.724,32.7,58.74,3419,59.57,3,2.822,585.73,C99,-0.11115166119347974,571.52,0
REG-00608,06-02-2025 00:00,Linha B,T,M05,2,799.44,C,6.691,bar,1.854,40.55,40.98,2314,36.6,1,3.092,490.8,A12,0.5257222810988356,"484,89",0
REG-00609,2025-06-02 06:00:00,Linha B,Manhã,M06,11,771.41,C,6.412,bar,3.425,49.28,63.28,3566,50.36,0,2.812,575.57,B07,1.1855433372609887,568.4,0
REG-00610,02/06/2025 12:00,linha_B,Matutino,M01,6,791.18,C,103.606,psi,2.694,41.02,54.98,1246,35.92,0,2.799,518.67,A12,-0.7551260758165749,499.32,0
REG-00611,06-02-2025 18:00,Linha B,Tarde,M04,1,1436.94,F,84.567,psi,,48.7,49.21,2194,48.37,1,1.132,499.5,A12,0.9443046778972468,499.56,0
REG-00612,2025-06-03 00:00:00,?,N,M05,14,747.15,C,5.299,bar,3.892,44.92,51.46,3709,55.92,2,2.849,538.57,A12,-1.2540428643279284,545.38,0
REG-00613,03/06/2025 06:00,C,MANHA,M08,1,725.41,C,4.658,bar,0.574,37.12,46.72,2779,43.24,0,1.753,516.3,C99,0.12759923276725563,504.3,0
REG-00614,06-03-2025 12:00,Linha A,Noite,M03,4,781.31,C,6.275,bar,1.889,40.68,65.67,3797,41.71,2,2.765,554.8,A12,-0.2425167693359833,551.56,0
REG-00615,2025-06-03 18:00:00,linha_B,T,M02,1,1421.96,F,6.006,bar,1.492,41.42,37.98,3472,42.49,1,2.851,550.52,X00,0.04627946800738833,550.88,0
REG-00616,04/06/2025 00:00,B,N,M03,8,1449.13,F,6.425,bar,,37.71,43.08,2179,50.1,2,1.886,555.08,X00,-0.9890342848495,539.9,0
REG-00617,06-04-2025 06:00,Linha A,T,M02,9,766.72,C,6.292,bar,3.377,37.64,51.05,2598,34.66,0,1.458,513.34,X00,0.4368834560502014,506.9,0
REG-00618,2025-06-04 12:00:00,Linha A,tarde,M05,5,749.05,C,5.557,bar,1.497,48.78,74.37,4851,45.48,0,1.441,528.43,X00,1.5862872655147806,530.58,0
REG-00619,04/06/2025 18:00,L-A,Tarde,M06,2,757.04,C,5.04,bar,2.395,37.6,67.65,4840,46.9,1,1.581,554.23,X00,-0.9718568708163785,530.79,0
REG-00620,06-05-2025 00:00,L-C,NOITE,M07,2,775.89,C,90.725,psi,1.233,46.85,35.31,949,51.26,2,2.41,500.1,X00,0.18964552166322302,505.4,0
REG-00621,2025-06-05 06:00:00,B,Tarde,M08,15,789.63,C,6.701,bar,2.936,40.04,71.22,3762,57.99,0,2.235,530.27,X00,0.8558731210790134,523.12,0
REG-00622,05/06/2025 12:00,C,Tarde,M01,13,,C,4.945,bar,3.085,41.88,71.19,2862,39.02,1,3.273,508.13,A12,-0.2967407281654502,515.51,0
REG-00623,06-05-2025 18:00,Linha B,Tarde,M02,15,791.5,C,6.841,bar,3.307,44.53,,805,43.26,2,3.752,542.84,C99,1.3603929215566573,532.69,0
REG-00624,2025-06-06 00:00:00,Linha C,,M03,8,1379.07,F,5.217,bar,1.839,39.31,24.74,3463,39.38,1,2.973,533.53,B07,-0.42968834141871515,530.69,0
REG-00625,06/06/2025 06:00,A,Matutino,M02,9,1502.91,F,7.285,bar,2.962,44.56,54.13,897,48.07,0,2.738,529.79,X00,-0.11629470319879494,"515,51",0
REG-00626,06-06-2025 12:00,linha c,tarde,M07,12,761.13,C,5.576,bar,3.366,32.79,68.47,2139,47.93,0,2.969,506.63,A12,-0.9931541964265714,499.28,0
REG-00627,2025-06-06 18:00:00,linha a,TARDE,M02,10,1402.07,F,70.025,psi,3.274,43.98,74.1,3699,33.52,1,3.106,567.51,B07,0.126590357069789,548.48,0
REG-00628,07/06/2025 00:00,linha b,Noturno,M01,7,806.56,C,6.869,bar,2.215,30.89,44.55,4213,29.84,0,4.041,539.72,B07,0.0030229454989701434,535.13,0
REG-00629,06-07-2025 06:00,L-C,TARDE,M07,5,722.86,C,4.152,bar,2.132,40.98,76.02,2533,15.82,0,2.864,464.02,X00,0.6359012448448663,469.81,0
REG-00630,2025-06-07 12:00:00,linha c,tarde,M08,8,757.7,C,5.016,bar,2.526,45.84,28.26,4196,7.17,0,1.24,507.43,B07,-0.6362060404222939,498.06,0
REG-00631,07/06/2025 18:00,linha c,N,M02,1,786.9,C,98.755,psi,2.39,44.8,50.58,4325,34.62,0,1.578,524.19,X00,-0.6819956245505742,"518,44",0
REG-00632,06-08-2025 00:00,linha a,Tarde,M03,3,765.91,C,5.854,bar,0.615,,49.99,2679,66.44,0,0.761,521.22,B07,0.4624921178999815,527.86,0
REG-00633,2025-06-08 06:00:00,L-A,M,M-erro,12,723.8,C,,bar,2.629,36.74,68.83,1526,70.96,1,3.125,537.13,C99,1.3971904900745638,537.51,0
REG-00634,08/06/2025 12:00,Linha A,MANHA,M05,14,747.87,C,4.939,bar,3.322,38.9,70.58,3568,40.06,1,3.158,496.37,C99,0.6290102476309841,494.84,0
REG-00635,06-08-2025 18:00,linha_A,Matutino,M08,2,781.18,C,90.491,psi,1.271,42.84,66.45,858,39.2,0,2.981,457.68,B07,1.8474122486111448,438.65,0
REG-00636,2025-06-09 00:00:00,B,MANHA,M04,2,779.77,C,6.44,bar,,32.86,38.79,4551,19.83,0,1.677,479.31,B07,0.5553074712219529,466.65,0
REG-00637,09/06/2025 06:00,linha b,Tarde,M01,2,770.9,C,5.538,bar,1.703,41.94,65.35,2429,21.65,2,1.919,489.67,B07,0.5192928558543685,485.18,0
REG-00638,06-09-2025 12:00,L-C,noite,M04,12,738.67,C,70.464,psi,2.764,43.4,61.11,3992,35.03,1,2.58,517.43,C99,0.6792928806699192,506.08,0
REG-00639,2025-06-09 18:00:00,linha_C,NOITE,M05,5,1365.67,F,5.232,bar,2.179,40.73,34.95,3891,38.29,1,2.018,474.29,B07,1.4881707557791632,483.35,0
REG-00640,10/06/2025 00:00,Linha B,manha,M05,5,779.5,C,78.429,psi,2.433,44.36,30.2,2786,38.81,0,2.523,501.07,X00,1.2375700661171865,498.11,0
REG-00641,06-10-2025 06:00,linha c,TARDE,M05,1,780.09,C,6.082,bar,1.524,43.01,67.46,4881,39.23,0,2.282,533.44,A12,-1.0848782331087696,522.4,0
REG-00642,2025-06-10 12:00:00,Linha A,M,M08,15,773.94,C,5.768,bar,3.246,39.56,52.84,4144,60.96,0,2.226,589.01,A12,0.8005818876100711,579.0,0
REG-00643,10/06/2025 18:00,Linha A,,M07,7,771.21,C,5.789,bar,2.335,,39.58,4511,39.36,1,2.088,584.18,A12,0.26535650579850817,579.79,0
REG-00644,06-11-2025 00:00,L-B,M,M03,12,749.03,C,-3.0,bar,3.057,42.6,52.5,1194,49.83,1,2.844,514.21,X00,-0.1940350158889276,506.92,0
REG-00645,2025-06-11 06:00:00,Linha C,Vespertino,M03,11,732.1,C,4.711,bar,2.147,37.71,59.37,2833,35.07,1,3.195,484.22,B07,-1.7729291554574207,474.4,0
REG-00646,11/06/2025 12:00,linha a,Matutino,M-erro,3,764.6,C,6.311,bar,2.098,39.4,54.01,4798,22.47,0,0.927,524.24,A12,-1.5401609102602785,516.57,0
REG-00647,06-11-2025 18:00,linha_B,Tarde,M04,13,761.78,C,5.44,bar,2.987,44.16,36.38,4213,32.61,0,2.445,523.16,A12,-0.364467220113099,508.64,0
REG-00648,2025-06-12 00:00:00,L-B,tarde,M04,9,781.94,C,6.26,bar,3.238,48.38,77.63,2707,53.59,0,2.581,530.42,X00,-1.4645915084347443,520.07,1
REG-00649,12/06/2025 06:00,L-A,N,M02,10,768.47,C,6.452,bar,3.066,41.83,67.05,1095,42.95,0,1.555,475.87,X00,-0.3437568187539144,"464,80",0
REG-00650,06-12-2025 12:00,Linha A,Manhã,M03,4,1354.14,F,65.894,psi,2.547,44.49,50.98,1985,17.35,1,2.87,464.61,B07,0.714341252761957,444.24,0
REG-00651,2025-06-12 18:00:00,linha_C,noite,M06,13,732.56,C,5.312,bar,2.735,35.5,51.46,3203,49.84,2,3.215,548.36,C99,-0.5809563234561563,533.73,0
REG-00652,13/06/2025 00:00,Linha B,Tarde,M07,14,784.31,C,6.231,bar,3.153,43.1,59.31,3495,36.81,0,3.207,552.93,B07,0.08346260275123667,531.04,0
REG-00653,06-13-2025 06:00,L-A,Noturno,M07,7,1421.72,F,6.486,bar,1.851,41.73,41.44,4682,63.32,0,1.015,572.84,X00,-1.0699519582790673,569.67,0
REG-00654,2025-06-13 12:00:00,L-C,N,M03,2,770.11,C,87.977,psi,1.443,47.53,,1190,30.45,0,2.606,489.23,C99,0.29876728497083155,494.55,0
REG-00655,13/06/2025 18:00,A,Noite,M02,13,773.93,C,87.39,psi,3.753,39.57,39.03,2464,58.78,2,2.595,580.08,B07,0.508135391469566,"572,61",0
REG-00656,06-14-2025 00:00,linha_C,M,M02,14,,C,72.618,psi,3.989,40.91,54.15,1942,64.87,0,2.495,536.37,X00,-1.422934257014142,530.22,0
REG-00657,2025-06-14 06:00:00,,MANHA,M04,8,741.57,C,68.583,psi,2.023,46.76,40.98,4832,33.14,1,2.064,530.56,A12,-0.7518862965979884,511.21,0
REG-00658,14/06/2025 12:00,Linha B,M,M05,9,753.72,C,5.338,bar,2.464,41.59,41.58,1497,46.71,2,1.434,485.17,X00,-1.2671702674073555,486.91,0
REG-00659,06-14-2025 18:00,linha_A,Manhã,M08,4,1374.45,F,5.388,bar,1.986,37.01,74.75,1726,46.44,0,0.953,474.15,B07,0.5092147968178518,467.77,0
REG-00660,2025-06-15 00:00:00,linha a,Tarde,M08,2,775.38,C,5.957,bar,2.024,53.48,55.71,2050,38.79,1,2.457,492.41,X00,0.16400656054818072,481.94,0
REG-00661,15/06/2025 06:00,L-C,Noturno,M01,15,757.06,C,76.884,psi,2.658,37.15,57.49,1243,57.33,3,3.591,488.2,X00,-0.049711794235579934,480.19,0
REG-00662,06-15-2025 12:00,linha_A,Noturno,M06,8,725.2,C,4.368,bar,1.819,41.71,30.86,3502,28.64,2,2.001,482.83,C99,-0.1282815381413193,"477,05",0
REG-00663,2025-06-15 18:00:00,A,Tarde,M03,5,753.86,C,5.663,bar,2.37,43.56,47.84,3004,47.65,0,1.225,553.15,A12,0.32283543543259097,542.15,0
REG-00664,16/06/2025 00:00,linha_A,Tarde,M02,11,1453.43,F,98.905,psi,2.053,,60.53,3142,42.37,1,3.01,551.27,X00,0.34285149201140547,"534,62",0
REG-00665,06-16-2025 06:00,linha_B,NOITE,M05,1,782.43,C,,bar,1.429,,57.33,4610,40.39,0,2.078,532.68,C99,-0.49557749381354266,512.7,0
REG-00666,2025-06-16 12:00:00,C,Noite,M01,2,725.49,C,4.231,bar,,41.17,29.15,2619,48.44,0,3.467,501.5,X00,-0.6355968038704153,"493,83",1
REG-00667,16/06/2025 18:00,Linha C,Matutino,M03,4,785.4,C,92.751,psi,2.207,40.94,57.49,2107,47.83,0,2.143,459.86,A12,-0.058995195036868626,459.5,0
REG-00668,06-17-2025 00:00,A,Vespertino,M05,7,767.48,C,90.779,psi,2.346,36.98,59.4,2376,47.58,1,1.3,543.46,A12,-0.1897348979997314,523.34,0
REG-00669,2025-06-17 06:00:00,linha_A,Noturno,M03,6,769.92,C,6.199,bar,2.115,51.68,70.41,4160,49.91,1,1.634,573.7,B07,2.0606822250493186,573.72,0
REG-00670,17/06/2025 12:00,linha a,manha,M05,3,762.19,C,5.128,bar,2.27,41.01,47.14,3019,46.86,0,0.0,522.89,B07,-0.3838946723710809,501.05,0
REG-00671,06-17-2025 18:00,linha_B,Vespertino,M04,6,779.38,C,5.989,bar,2.408,44.69,28.1,1510,60.15,0,1.203,487.55,A12,0.2896653121143788,469.75,1
REG-00672,2025-06-18 00:00:00,Linha C,noite,M07,6,737.9,C,65.432,psi,1.989,40.49,43.04,3697,41.79,1,3.232,521.21,A12,0.46592648828314914,501.77,0
REG-00673,18/06/2025 06:00,L-B,Noturno,M02,8,819.19,C,7.182,bar,2.557,40.4,41.84,3931,46.57,0,4.255,583.34,B07,1.4005242906141917,569.31,1
REG-00674,06-18-2025 12:00,L-B,noite,M01,9,799.06,C,7.233,bar,2.842,39.95,63.84,1849,56.98,0,3.82,519.92,X00,-0.8111845917461348,528.88,0
REG-00675,2025-06-18 18:00:00,Linha A,Noturno,M05,14,777.79,C,5.536,bar,4.093,35.03,22.4,3139,45.92,0,2.926,489.98,A12,1.339647829141671,490.93,0
REG-00676,19/06/2025 00:00,C,Matutino,M03,13,753.37,C,4.735,bar,3.544,41.28,49.62,3167,34.58,0,0.766,556.52,A12,-0.14739557432084088,545.88,0
REG-00677,06-19-2025 06:00,Linha B,Matutino,M06,5,754.94,C,5.058,bar,2.697,40.17,72.11,1535,46.92,0,1.49,456.65,X00,2.5013452296464025,455.23,0
REG-00678,2025-06-19 12:00:00,linha a,T,M01,14,1455.79,F,6.53,bar,3.045,,55.09,838,49.33,1,3.686,506.86,A12,0.3626022192261495,501.86,0
REG-00679,19/06/2025 18:00,linha_A,TARDE,M05,8,752.82,C,5.502,bar,2.304,36.61,65.76,3815,30.11,0,3.062,482.06,A12,-1.2289291293508675,470.1,0
REG-00680,06-20-2025 00:00,Linha A,T,M08,3,773.1,C,6.046,bar,1.784,39.4,35.3,3384,44.61,1,2.857,507.29,X00,-0.19715867264288506,501.13,0
REG-00681,2025-06-20 06:00:00,linha_A,Tarde,M01,6,738.49,C,5.266,bar,2.215,37.96,35.78,3797,59.37,0,2.262,517.15,B07,1.3362693573282536,519.11,0
REG-00682,20/06/2025 12:00,L-A,tarde,M03,12,731.26,C,4.021,bar,2.606,48.49,72.25,2384,29.84,2,2.051,517.36,B07,0.08154115441122696,502.73,0
REG-00683,06-20-2025 18:00,L-B,noite,M07,13,786.73,C,97.434,psi,3.76,38.09,56.21,2964,62.87,0,2.761,590.54,A12,-0.05962540759710453,577.76,0
REG-00684,2025-06-21 00:00:00,linha b,M,M05,6,758.44,C,5.344,bar,2.678,44.53,56.24,4922,11.76,3,2.175,525.86,B07,0.7189971638676841,520.05,0
REG-00685,21/06/2025 06:00,,Manhã,M02,3,719.19,C,4.532,bar,1.752,46.37,41.58,1746,33.8,1,4.319,455.63,X00,-0.3449976906675541,443.29,0
REG-00686,06-21-2025 12:00,linha b,MANHA,M02,3,782.73,C,5.719,bar,2.179,41.34,56.21,3541,60.69,2,2.52,585.32,X00,-0.21073317578293682,575.92,0
REG-00687,2025-06-21 18:00:00,C,manha,M07,2,781.16,C,6.137,bar,1.86,35.8,41.25,1355,33.46,0,2.077,495.38,C99,-0.9446745099315496,477.57,0
REG-00688,22/06/2025 00:00,Linha B,N,M07,11,806.01,C,100.991,psi,-1,,69.24,1075,49.28,2,3.544,545.91,C99,1.72882078096639,536.65,0
REG-00689,06-22-2025 06:00,linha_B,tarde,M03,8,781.37,C,6.546,bar,"1,935",45.87,87.73,4820,53.75,1,2.473,588.92,C99,-1.2226112792475317,569.78,0
REG-00690,2025-06-22 12:00:00,L-A,Matutino,M04,7,755.16,C,4.8,bar,2.344,36.33,60.81,1345,22.8,0,2.283,431.41,C99,0.16946665976348838,439.8,0
REG-00691,22/06/2025 18:00,?,Noite,M07,11,766.98,C,5.72,bar,2.904,43.76,47.38,3554,49.07,0,1.232,537.28,C99,0.47988454808193304,"525,72",0
REG-00692,06-23-2025 00:00,L-A,T,M02,13,788.2,C,5.966,bar,3.471,,24.6,2959,51.37,1,2.099,541.95,A12,-0.01365111991846189,537.08,0
REG-00693,2025-06-23 06:00:00,Linha A,Matutino,M02,12,748.82,C,77.471,psi,2.777,43.7,34.79,4198,71.75,1,3.262,598.24,X00,-1.2538627954898234,"596,17",0
REG-00694,23/06/2025 12:00,C,Manhã,M07,3,743.62,C,5.28,bar,"0,765",44.12,73.66,3095,23.77,2,1.34,553.88,X00,-0.9987640277111334,536.56,0
REG-00695,06-23-2025 18:00,B,Matutino,M02,9,778.41,C,6.503,bar,2.183,37.8,42.65,3727,41.22,0,3.116,535.6,A12,0.5225169183566184,520.68,0
REG-00696,2025-06-24 00:00:00,linha_B,Tarde,M07,14,795.97,C,6.392,bar,3.293,37.61,50.55,4555,40.66,1,1.699,544.73,A12,-0.7798793085961542,552.5,0
REG-00697,24/06/2025 06:00,?,manha,M04,12,1419.09,F,89.092,psi,3.089,45.22,62.86,4283,36.99,2,1.774,569.67,X00,-2.0720172224884648,555.61,0
REG-00698,06-24-2025 12:00,Linha B,,M08,5,770.84,C,6.301,bar,2.908,39.17,72.79,3831,54.53,1,2.676,551.82,A12,0.3869783227890991,538.98,0
REG-00699,2025-06-24 18:00:00,A,M,M01,6,779.84,C,80.061,psi,2.542,29.62,52.6,1482,42.52,0,2.037,500.47,X00,-0.8724953799557809,498.77,0
REG-00700,25/06/2025 00:00,linha_A,Tarde,M08,14,789.77,C,6.607,bar,3.357,44.92,50.14,1511,45.13,0,1.805,510.5,X00,0.6312192735702514,509.54,0
REG-00701,06-25-2025 06:00,L-A,MANHA,M02,1,763.59,C,5.943,bar,1.615,37.34,55.86,2887,29.99,0,1.848,463.57,A12,-0.2016212982242847,469.26,0
REG-00702,2025-06-25 12:00:00,Linha A,Noturno,M01,8,793.94,C,6.428,bar,3.037,44.1,47.47,3567,37.84,1,2.905,557.35,X00,-0.24981232851380344,551.78,0
REG-00703,25/06/2025 18:00,Linha C,MANHA,M06,2,736.04,C,63.201,psi,1.494,48.27,48.11,3601,31.71,0,2.362,482.79,A12,0.05223818301707456,477.06,0
REG-00704,06-26-2025 00:00,L-A,Vespertino,M05,14,797.21,C,6.946,bar,3.257,42.08,59.94,4104,36.63,0,2.509,522.08,B07,-1.1384933300603812,508.08,0
REG-00705,2025-06-26 06:00:00,L-B,Tarde,M07,1,795.77,C,,bar,1.14,46.48,57.22,1234,33.1,0,2.553,478.68,C99,-0.8254530875976114,469.48,0
REG-00706,26/06/2025 12:00,C,Tarde,M01,1,814.88,C,7.084,bar,2.269,42.69,80.58,1528,31.89,0,2.838,485.24,C99,-0.2599240487546632,486.42,0
REG-00707,06-26-2025 18:00,Linha C,manha,M01,5,1330.76,F,4.332,bar,2.327,49.14,60.27,1429,31.91,0,4.725,477.46,A12,-1.14434292477057,468.52,0
REG-00708,2025-06-27 00:00:00,linha b,Noturno,M05,4,768.59,C,6.008,bar,1.702,37.22,68.81,3072,41.66,0,1.458,523.54,A12,0.713817659461643,517.8,0
REG-00709,27/06/2025 06:00,linha_B,NOITE,M08,8,788.54,C,6.137,bar,2.488,41.96,,3462,47.48,0,2.062,521.28,B07,-0.30737898048809026,520.95,0
REG-00710,06-27-2025 12:00,Linha C,M,M04,5,750.15,C,4.965,bar,2.379,45.03,61.3,1285,34.32,0,1.641,441.41,C99,-1.4494366016509068,447.42,0
REG-00711,2025-06-27 18:00:00,linha b,M,M07,6,808.1,C,101.203,psi,2.167,41.14,46.32,4448,40.47,0,4.252,547.53,B07,-0.5590289787890287,534.52,0
REG-00712,28/06/2025 00:00,C,Noite,M08,9,738.97,C,75.729,psi,2.429,47.18,59.75,2074,71.7,1,1.384,555.52,B07,0.10120256492190757,543.79,0
REG-00713,06-28-2025 06:00,?,TARDE,M07,9,772.29,C,,bar,2.376,40.06,63.26,3573,71.25,1,2.127,595.49,A12,-0.4460904535118868,582.3,0
REG-00714,2025-06-28 12:00:00,linha_C,manha,M05,15,763.92,C,5.09,bar,3.603,51.31,55.6,3956,40.35,2,2.073,555.17,X00,0.3998158863956893,"552,71",0
REG-00715,28/06/2025 18:00,A,manha,M06,8,767.68,C,,bar,2.379,51.55,83.89,952,33.63,2,0.838,494.73,C99,0.5740363495126378,486.07,0
REG-00716,06-29-2025 00:00,B,TARDE,M05,9,768.7,C,5.381,bar,2.466,,72.14,4432,33.09,0,1.056,528.54,X00,2.401700275953115,531.57,0
REG-00717,2025-06-29 06:00:00,linha a,noite,M06,11,788.34,C,6.707,bar,2.329,44.49,69.13,4875,60.88,1,2.659,565.21,B07,1.1506442013607254,564.63,0
REG-00718,29/06/2025 12:00,Linha B,T,M05,3,808.13,C,6.615,bar,1.925,47.36,64.17,4826,33.82,0,2.404,590.58,X00,-1.636370344363338,581.59,0
REG-00719,06-29-2025 18:00,linha c,NOITE,M05,11,761.79,C,5.318,bar,2.848,36.66,76.16,1385,51.08,0,1.94,516.68,C99,-0.36023248499867455,506.97,0
REG-00720,2025-06-30 00:00:00,linha b,TARDE,M04,13,789.68,C,6.184,bar,3.045,36.1,37.76,2449,74.56,0,3.803,520.5,C99,-0.2666412924479661,525.65,0
REG-00721,30/06/2025 06:00,Linha B,Matutino,M06,5,777.07,C,5.985,bar,2.239,47.65,71.44,1776,40.87,2,2.282,515.49,B07,0.5750709224246391,516.2,0
REG-00722,06-30-2025 12:00,L-A,tarde,M07,3,1411.85,F,5.811,bar,2.227,43.23,43.11,2693,47.07,0,0.538,525.46,C99,-0.9335860707017114,520.57,1
REG-00723,2025-06-30 18:00:00,linha c,Vespertino,M08,6,767.53,C,5.895,bar,2.596,40.98,48.23,4894,48.45,2,1.276,578.17,B07,-0.5312521641983385,"562,07",0
REG-00724,01/07/2025 00:00,?,Matutino,M05,5,755.56,C,5.365,bar,2.399,42.05,61.74,4005,33.94,0,1.631,469.13,C99,-1.2444118759093221,468.61,0
REG-00725,07-01-2025 06:00,linha a,Matutino,M01,9,739.73,C,4.426,bar,2.562,31.26,69.8,4038,58.51,0,2.164,515.1,B07,-0.6022657234915083,506.38,0
REG-00726,2025-07-01 12:00:00,A,Vespertino,M05,13,749.13,C,5.428,bar,2.935,41.14,41.16,2572,40.4,1,2.465,527.68,X00,-0.5649655472520776,517.94,0
REG-00727,01/07/2025 18:00,,Noturno,M03,9,1381.03,F,5.165,bar,2.2,38.61,48.85,4733,61.88,3,2.622,557.56,X00,-0.31300581285639156,551.29,0
REG-00728,07-02-2025 00:00,L-B,manha,M01,2,777.0,C,6.417,bar,1.493,46.13,56.17,4664,30.35,1,3.251,501.62,B07,-1.186512736919757,492.09,0
REG-00729,2025-07-02 06:00:00,L-B,,M01,5,785.51,C,6.018,bar,2.159,46.48,52.76,4187,35.26,0,2.215,522.51,B07,0.9820257394008927,525.39,0
REG-00730,02/07/2025 12:00,linha a,TARDE,M05,11,1421.38,F,76.805,psi,2.576,44.6,65.25,4220,35.14,0,0.966,507.62,X00,0.4722138628333851,505.28,0
REG-00731,07-02-2025 18:00,linha a,tarde,M08,5,777.01,C,5.999,bar,2.193,43.78,96.0,3537,29.91,0,2.728,498.3,C99,-1.4488297727144503,479.63,0
REG-00732,2025-07-03 00:00:00,L-A,,M05,9,751.71,C,5.705,bar,2.236,35.26,60.03,1200,40.68,0,2.849,477.02,A12,0.025972939167428134,458.11,0
REG-00733,03/07/2025 06:00,linha a,Noturno,M04,11,789.38,C,6.438,bar,2.183,44.66,46.18,1995,19.02,2,2.756,470.5,X00,-1.565254879742549,456.91,0
REG-00734,07-03-2025 12:00,Linha A,Noturno,M01,5,758.18,C,5.376,bar,2.519,44.83,39.44,4028,246.81073077017305,0,1.574,536.44,C99,1.3422557260266326,"519,84",0
REG-00735,2025-07-03 18:00:00,linha b,MANHA,M06,10,765.2,C,5.351,bar,2.587,47.6,51.1,2172,40.9,0,1.979,461.41,C99,1.6141083731566273,468.98,0
REG-00736,04/07/2025 00:00,linha_A,Vespertino,M01,6,1430.03,F,6.616,bar,1.903,51.53,43.72,1524,51.68,0,1.761,484.61,X00,-0.05573729388854536,484.92,0
REG-00737,07-04-2025 06:00,A,tarde,M07,3,734.94,C,4.388,bar,1.398,34.38,60.61,4778,43.68,0,1.113,523.25,A12,-0.8526451673546678,517.97,0
REG-00738,2025-07-04 12:00:00,linha a,MANHA,M07,6,740.77,C,4.669,bar,2.47,40.25,60.42,2851,33.71,1,2.862,512.64,X00,-0.6642693275955764,486.02,0
REG-00739,04/07/2025 18:00,A,Manhã,M08,7,772.66,C,6.079,bar,3.029,38.66,49.44,4414,37.9,2,2.855,542.86,A12,-0.45374208227580487,537.3,0
REG-00740,07-05-2025 00:00,linha a,MANHA,M03,1,723.73,C,54.566,psi,1.449,42.78,78.82,1993,33.38,1,4.073,431.34,X00,-0.1068272359245996,419.1,0
REG-00741,2025-07-05 06:00:00,L-A,Vespertino,M02,14,788.12,C,6.79,bar,3.223,42.06,46.17,2309,69.63,1,2.221,579.55,C99,1.3704696474063276,568.0,0
REG-00742,05/07/2025 12:00,C,TARDE,M03,8,783.2,C,6.414,bar,3.022,40.95,53.57,2241,34.73,0,2.515,503.56,C99,0.9556018103090642,493.31,0
REG-00743,07-05-2025 18:00,?,Manhã,M07,1,748.35,C,5.465,bar,"0,815",46.62,62.67,2367,27.56,0,2.256,451.3,C99,0.9710045037340956,444.82,0
REG-00744,2025-07-06 00:00:00,B,NOITE,M02,14,786.25,C,6.483,bar,4.205,37.04,65.7,2637,38.26,0,3.02,486.59,B07,0.17057827067284828,488.85,0
REG-00745,06/07/2025 06:00,B,N,M08,13,801.14,C,96.855,psi,4.29,37.31,70.33,2050,32.82,0,3.597,485.83,X00,-1.1536117239417165,499.94,0
REG-00746,07-06-2025 12:00,A,Manhã,M02,1,1375.88,F,4.726,bar,0.412,37.39,60.14,4219,39.88,1,2.29,536.41,A12,-0.7700567096316285,"518,38",0
REG-00747,2025-07-06 18:00:00,linha b,Noite,M-erro,3,1465.92,F,94.994,psi,1.846,40.38,67.61,2169,41.03,0,2.755,498.95,C99,0.06072126315243073,496.44,0
REG-00748,07/07/2025 00:00,linha_C,manha,M02,6,730.92,C,62.167,psi,1.956,36.47,47.02,2654,57.59,2,3.451,558.13,X00,-1.2011000968440921,564.6,0
REG-00749,07-07-2025 06:00,linha c,NOITE,M07,8,742.4,C,5.142,bar,2.421,41.78,66.02,4414,57.1,1,3.265,578.05,A12,0.30398295055210667,"566,05",0
REG-00750,2025-07-07 12:00:00,linha_A,N,M05,11,1379.5,F,5.441,bar,2.742,41.26,65.86,2636,76.97,0,1.646,551.89,C99,0.8051235214103482,540.43,0
REG-00751,07/07/2025 18:00,,MANHA,M03,7,761.17,C,6.052,bar,2.775,38.46,73.15,844,42.51,1,1.749,517.66,X00,0.5453453919583249,503.96,0
REG-00752,07-08-2025 00:00,A,noite,M06,10,783.84,C,6.345,bar,2.749,45.93,34.98,802,234.27546723695974,1,2.088,512.03,C99,0.5051894729183323,495.66,0
REG-00753,2025-07-08 06:00:00,,NOITE,M06,1,777.69,C,92.16,psi,1.22,41.73,44.11,2631,20.6,0,1.548,464.29,C99,-1.8662826499564005,464.67,0
REG-00754,08/07/2025 12:00,B,NOITE,M05,10,758.12,C,5.34,bar,2.723,46.78,64.88,3523,55.36,2,0.943,585.11,A12,1.333355796671096,583.36,0
REG-00755,07-08-2025 18:00,linha_A,NOITE,M05,14,743.51,C,70.169,psi,3.552,41.12,140.0,4759,53.22,0,2.711,528.19,X00,-1.5673853300320142,522.89,0
REG-00756,2025-07-09 00:00:00,Linha A,,M01,8,1427.19,F,6.119,bar,2.007,41.89,60.9,1349,52.42,2,2.429,535.58,X00,-0.15274921384582316,521.19,0
