registro_id,maquina,idade_maquina_anos,vibracao_motor_mm_s,velocidade_esteira_m_min,umidade_pct,tamanho_lote,tempo_setup_min,paradas_nao_planejadas,taxa_defeitos_pct,energia_sensor_b_kwh,codigo_campanha,ruido_aleatorio,consumo_energia_kwh,falha_24h,data_registro_pad,temperatura_c,pressao_bar,linha_producao_pad,turno_pad
REG-00626,M07,12,3.366,32.79,68.47,2139.0,47.93,0,2.969,506.63,A12,-0.9931541964265714,499.28,0,2025-06-06 12:00:00,761.13,5.576,C,tarde
REG-00627,M02,10,3.274,43.98,74.1,3699.0,33.52,1,3.106,567.51,B07,0.126590357069789,548.48,0,2025-06-06 18:00:00,761.15,4.82804506405218,A,tarde
REG-00628,M01,7,2.215,30.89,44.55,4213.0,29.84,0,4.041,539.72,B07,0.0030229454989701,535.13,0,2025-06-07 00:00:00,806.56,6.869,B,noite
REG-00629,M07,5,2.132,40.98,76.02,2533.0,15.82,0,2.864,464.02,X00,0.6359012448448663,469.81,0,2025-07-06 06:00:00,722.86,4.152,C,tarde
REG-00630,M08,8,2.526,45.84,28.26,4196.0,7.17,0,1.24,507.43,B07,-0.6362060404222939,498.06,0,2025-06-07 12:00:00,757.7,5.016,C,tarde
REG-00631,M02,1,2.39,44.8,50.58,4325.0,34.62,0,1.578,524.19,X00,-0.6819956245505742,512.27,0,2025-06-07 18:00:00,786.9,6.808905252416608,C,noite
REG-00632,M03,3,0.615,41.85249999999999,49.99,2679.0,66.44,0,0.761,521.22,B07,0.4624921178999815,527.86,0,2025-08-06 00:00:00,765.91,5.854,A,tarde
REG-00634,M05,14,3.322,38.9,70.58,3568.0,40.06,1,3.158,496.37,C99,0.6290102476309841,494.84,0,2025-06-08 12:00:00,747.87,4.939,A,manha
REG-00635,M08,2,1.271,42.84,66.45,858.0,39.2,0,2.981,457.68,B07,1.8474122486111448,438.65,0,2025-08-06 18:00:00,781.18,6.239123540037784,A,manha
REG-00636,M04,2,2.526,32.86,38.79,4551.0,19.83,0,1.677,479.31,B07,0.5553074712219529,466.65,0,2025-06-09 00:00:00,779.77,6.44,B,manha
REG-00637,M01,2,1.703,41.94,65.35,2429.0,21.65,2,1.919,489.67,B07,0.5192928558543685,485.18,0,2025-06-09 06:00:00,770.9,5.538,B,tarde
REG-00638,M04,12,2.764,43.4,61.11,3992.0,35.03,1,2.58,517.43,C99,0.6792928806699192,506.08,0,2025-09-06 12:00:00,738.67,4.858312993836098,C,noite
REG-00639,M05,5,2.179,40.73,34.95,3891.0,38.29,1,2.018,474.29,B07,1.4881707557791632,483.35,0,2025-06-09 18:00:00,740.9277777777778,5.232,C,noite
REG-00640,M05,5,2.433,44.36,30.2,2786.0,38.81,0,2.523,501.07,X00,1.2375700661171865,498.11,0,2025-06-10 00:00:00,779.5,5.407479419186696,B,manha
REG-00641,M05,1,1.524,43.01,67.46,4881.0,39.23,0,2.282,533.44,A12,-1.0848782331087696,522.4,0,2025-10-06 06:00:00,780.09,6.082,C,tarde
REG-00642,M08,15,3.246,39.56,52.84,4144.0,60.96,0,2.226,589.01,A12,0.8005818876100711,579.0,0,2025-06-10 12:00:00,773.94,5.768,A,manha
REG-00643,M07,7,2.335,41.85249999999999,39.58,4511.0,39.36,1,2.088,584.18,A12,0.2653565057985081,579.79,0,2025-06-10 18:00:00,771.21,5.789,A,manha
REG-00644,M03,12,3.057,42.6,52.5,1194.0,49.83,1,2.844,514.21,X00,-0.1940350158889276,506.92,0,2025-11-06 00:00:00,749.03,5.648018277715403,B,manha
REG-00645,M03,11,2.147,37.71,59.37,2833.0,35.07,1,3.195,484.22,B07,-1.7729291554574207,474.4,0,2025-06-11 06:00:00,732.1,4.711,C,tarde
REG-00647,M04,13,2.987,44.16,36.38,4213.0,32.61,0,2.445,523.16,A12,-0.364467220113099,508.64,0,2025-11-06 18:00:00,761.78,5.44,B,tarde
REG-00648,M04,9,3.238,48.38,77.63,2707.0,53.59,0,2.581,530.42,X00,-1.4645915084347445,520.07,1,2025-06-12 00:00:00,781.94,6.26,B,tarde
REG-00649,M02,10,3.066,41.83,67.05,1095.0,42.95,0,1.555,475.87,X00,-0.3437568187539144,512.27,0,2025-06-12 06:00:00,768.47,6.452,A,noite
REG-00650,M03,4,2.547,44.49,50.98,1985.0,17.35,1,2.87,464.61,B07,0.714341252761957,444.24,0,2025-12-06 12:00:00,734.5222222222224,4.543223155311022,A,manha
REG-00651,M06,13,2.735,35.5,51.46,3203.0,49.84,2,3.215,548.36,C99,-0.5809563234561563,533.73,0,2025-06-12 18:00:00,732.56,5.312,C,noite
REG-00652,M07,14,3.153,43.1,59.31,3495.0,36.81,0,3.207,552.93,B07,0.0834626027512366,531.04,0,2025-06-13 00:00:00,784.31,6.231,B,tarde
REG-00653,M07,7,1.851,41.73,41.44,4682.0,63.32,0,1.015,572.84,X00,-1.0699519582790673,569.67,0,2025-06-13 06:00:00,772.0666666666667,6.486,A,noite
REG-00654,M03,2,1.443,47.53,54.67554680664917,1190.0,30.45,0,2.606,489.23,C99,0.2987672849708315,494.55,0,2025-06-13 12:00:00,770.11,6.065789655124864,C,noite
REG-00655,M02,13,3.753,39.57,39.03,2464.0,58.78,2,2.595,580.08,B07,0.508135391469566,512.27,0,2025-06-13 18:00:00,773.93,6.025317502999214,A,noite
REG-00656,M02,14,3.989,40.91,54.15,1942.0,64.87,0,2.495,536.37,X00,-1.422934257014142,530.22,0,2025-06-14 00:00:00,764.6800000000001,5.006825797377239,C,manha
REG-00657,M04,8,2.023,46.76,40.98,4832.0,33.14,1,2.064,530.56,A12,-0.7518862965979884,511.21,0,2025-06-14 06:00:00,741.57,4.728622843668556,A,manha
REG-00658,M05,9,2.464,41.59,41.58,1497.0,46.71,2,1.434,485.17,X00,-1.2671702674073555,486.91,0,2025-06-14 12:00:00,753.72,5.338,B,manha
REG-00659,M08,4,1.986,37.01,74.75,1726.0,46.44,0,0.953,474.15,B07,0.5092147968178518,467.77,0,2025-06-14 18:00:00,745.8055555555555,5.388,A,manha
REG-00660,M08,2,2.024,53.48,55.71,2050.0,38.79,1,2.457,492.41,X00,0.1640065605481807,481.94,0,2025-06-15 00:00:00,775.38,5.957,A,tarde
REG-00661,M01,15,2.658,37.15,57.49,1243.0,57.33,3,3.591,488.2,X00,-0.0497117942355799,480.19,0,2025-06-15 06:00:00,757.06,5.300955611632814,C,noite
REG-00662,M06,8,1.819,41.71,30.86,3502.0,28.64,2,2.001,482.83,C99,-0.1282815381413193,512.27,0,2025-06-15 12:00:00,725.2,4.368,A,noite
REG-00663,M03,5,2.37,43.56,47.84,3004.0,47.65,0,1.225,553.15,A12,0.3228354354325909,542.15,0,2025-06-15 18:00:00,753.86,5.663,A,tarde
REG-00664,M02,11,2.053,41.85249999999999,60.53,3142.0,42.37,1,3.01,551.27,X00,0.3428514920114054,512.27,0,2025-06-16 00:00:00,789.6833333333334,6.819247369654849,A,tarde
REG-00665,M05,1,1.429,41.85249999999999,57.33,4610.0,40.39,0,2.078,532.68,C99,-0.4955774938135426,512.7,0,2025-06-16 06:00:00,782.43,5.648018277715403,B,noite
REG-00666,M01,2,2.526,41.17,29.15,2619.0,48.44,0,3.467,501.5,X00,-0.6355968038704153,512.27,1,2025-06-16 12:00:00,725.49,4.231,C,noite
REG-00667,M03,4,2.207,40.94,57.49,2107.0,47.83,0,2.143,459.86,A12,-0.0589951950368686,459.5,0,2025-06-16 18:00:00,785.4,6.394944773093948,C,manha
REG-00668,M05,7,2.346,36.98,59.4,2376.0,47.58,1,1.3,543.46,A12,-0.1897348979997314,523.34,0,2025-06-17 00:00:00,767.48,6.258980405135206,A,tarde
REG-00669,M03,6,2.115,51.68,70.41,4160.0,49.91,1,1.634,573.7,B07,2.060682225049318,573.72,0,2025-06-17 06:00:00,769.92,6.199,A,noite
REG-00670,M05,3,2.27,41.01,47.14,3019.0,46.86,0,0.0,522.89,B07,-0.3838946723710809,501.05,0,2025-06-17 12:00:00,762.19,5.128,A,manha
REG-00671,M04,6,2.408,44.69,28.1,1510.0,60.15,0,1.203,487.55,A12,0.2896653121143788,469.75,1,2025-06-17 18:00:00,779.38,5.989,B,tarde
REG-00672,M07,6,1.989,40.49,43.04,3697.0,41.79,1,3.232,521.21,A12,0.4659264882831491,501.77,0,2025-06-18 00:00:00,737.9,4.51136943421724,C,noite
REG-00673,M02,8,2.557,40.4,41.84,3931.0,46.57,0,4.255,583.34,B07,1.4005242906141917,569.31,1,2025-06-18 06:00:00,819.19,7.182,B,noite
REG-00674,M01,9,2.842,39.95,63.84,1849.0,56.98,0,3.82,519.92,X00,-0.8111845917461348,528.88,0,2025-06-18 12:00:00,799.06,7.233,B,noite
REG-00675,M05,14,4.093,35.03,22.4,3139.0,45.92,0,2.926,489.98,A12,1.339647829141671,490.93,0,2025-06-18 18:00:00,777.79,5.536,A,noite
REG-00676,M03,13,3.544,41.28,49.62,3167.0,34.58,0,0.766,556.52,A12,-0.1473955743208408,545.88,0,2025-06-19 00:00:00,753.37,4.735,C,manha
REG-00677,M06,5,2.697,40.17,72.11,1535.0,46.92,0,1.49,456.65,X00,2.5013452296464025,455.23,0,2025-06-19 06:00:00,754.94,5.058,B,manha
REG-00678,M01,14,3.045,41.85249999999999,55.09,838.0,49.33,1,3.686,506.86,A12,0.3626022192261495,501.86,0,2025-06-19 12:00:00,790.9944444444444,6.53,A,tarde
REG-00679,M05,8,2.304,36.61,65.76,3815.0,30.11,0,3.062,482.06,A12,-1.2289291293508675,470.1,0,2025-06-19 18:00:00,752.82,5.502,A,tarde
REG-00680,M08,3,1.784,39.4,35.3,3384.0,44.61,1,2.857,507.29,X00,-0.197158672642885,501.13,0,2025-06-20 00:00:00,773.1,6.046,A,tarde
REG-00681,M01,6,2.215,37.96,35.78,3797.0,59.37,0,2.262,517.15,B07,1.3362693573282536,519.11,0,2025-06-20 06:00:00,738.49,5.266,A,tarde
REG-00682,M03,12,2.606,48.49,72.25,2384.0,29.84,2,2.051,517.36,B07,0.0815411544112269,502.73,0,2025-06-20 12:00:00,731.26,4.021,A,tarde
REG-00683,M07,13,3.76,38.09,56.21,2964.0,62.87,0,2.761,590.54,A12,-0.0596254075971045,577.76,0,2025-06-20 18:00:00,786.73,6.717825673271832,B,noite
REG-00684,M05,6,2.678,44.53,56.24,4922.0,11.76,3,2.175,525.86,B07,0.7189971638676841,520.05,0,2025-06-21 00:00:00,758.44,5.344,B,manha
REG-00685,M02,3,1.752,46.37,41.58,1746.0,33.8,1,4.319,455.63,X00,-0.3449976906675541,443.29,0,2025-06-21 06:00:00,719.19,4.532,A,manha
REG-00686,M02,3,2.179,41.34,56.21,3541.0,60.69,2,2.52,585.32,X00,-0.2107331757829368,575.92,0,2025-06-21 12:00:00,782.73,5.719,B,manha
REG-00687,M07,2,1.86,35.8,41.25,1355.0,33.46,0,2.077,495.38,C99,-0.9446745099315496,477.57,0,2025-06-21 18:00:00,781.16,6.137,C,manha
REG-00688,M07,11,2.526,41.85249999999999,69.24,1075.0,49.28,2,3.544,545.91,C99,1.72882078096639,536.65,0,2025-06-22 00:00:00,806.01,6.963071746714654,B,noite
REG-00689,M03,8,2.526,45.87,87.73,4820.0,53.75,1,2.473,588.92,C99,-1.2226112792475317,569.78,0,2025-06-22 06:00:00,781.37,6.546,B,tarde
REG-00690,M04,7,2.344,36.33,60.81,1345.0,22.8,0,2.283,431.41,C99,0.1694666597634883,439.8,0,2025-06-22 12:00:00,755.16,4.8,A,manha
REG-00691,M07,11,2.904,43.76,47.38,3554.0,49.07,0,1.232,537.28,C99,0.479884548081933,512.27,0,2025-06-22 18:00:00,766.98,5.72,A,noite
REG-00692,M02,13,3.471,41.85249999999999,24.6,2959.0,51.37,1,2.099,541.95,A12,-0.0136511199184618,537.08,0,2025-06-23 00:00:00,788.2,5.966,A,tarde
REG-00693,M02,12,2.777,43.7,34.79,4198.0,71.75,1,3.262,598.24,X00,-1.2538627954898234,512.27,0,2025-06-23 06:00:00,748.82,5.341427763758464,A,manha
REG-00694,M07,3,2.526,44.12,73.66,3095.0,23.77,2,1.34,553.88,X00,-0.9987640277111334,536.56,0,2025-06-23 12:00:00,743.62,5.28,C,manha
REG-00695,M02,9,2.183,37.8,42.65,3727.0,41.22,0,3.116,535.6,A12,0.5225169183566184,520.68,0,2025-06-23 18:00:00,778.41,6.503,B,manha
REG-00696,M07,14,3.293,37.61,50.55,4555.0,40.66,1,1.699,544.73,A12,-0.7798793085961542,552.5,0,2025-06-24 00:00:00,795.97,6.392,B,tarde
REG-00697,M04,12,3.089,45.22,62.86,4283.0,36.99,2,1.774,569.67,X00,-2.0720172224884648,555.61,0,2025-06-24 06:00:00,770.6055555555555,6.142666059929122,A,manha
REG-00698,M08,5,2.908,39.17,72.79,3831.0,54.53,1,2.676,551.82,A12,0.3869783227890991,538.98,0,2025-06-24 12:00:00,770.84,6.301,B,manha
REG-00699,M01,6,2.542,29.62,52.6,1482.0,42.52,0,2.037,500.47,X00,-0.8724953799557809,498.77,0,2025-06-24 18:00:00,779.84,5.520001654738759,A,manha
REG-00700,M08,14,3.357,44.92,50.14,1511.0,45.13,0,1.805,510.5,X00,0.6312192735702514,509.54,0,2025-06-25 00:00:00,789.77,6.607,A,tarde
REG-00701,M02,1,1.615,37.34,55.86,2887.0,29.99,0,1.848,463.57,A12,-0.2016212982242847,469.26,0,2025-06-25 06:00:00,763.59,5.943,A,manha
REG-00702,M01,8,3.037,44.1,47.47,3567.0,37.84,1,2.905,557.35,X00,-0.2498123285138034,551.78,0,2025-06-25 12:00:00,793.94,6.428,A,noite
REG-00703,M06,2,1.494,48.27,48.11,3601.0,31.71,0,2.362,482.79,A12,0.0522381830170745,477.06,0,2025-06-25 18:00:00,736.04,4.357547677160468,C,manha
REG-00704,M05,14,3.257,42.08,59.94,4104.0,36.63,0,2.509,522.08,B07,-1.1384933300603812,508.08,0,2025-06-26 00:00:00,797.21,6.946,A,tarde
REG-00705,M07,1,1.14,46.48,57.22,1234.0,33.1,0,2.553,478.68,C99,-0.8254530875976114,469.48,0,2025-06-26 06:00:00,795.77,5.648018277715403,B,tarde
REG-00706,M01,1,2.269,42.69,80.58,1528.0,31.89,0,2.838,485.24,C99,-0.2599240487546632,486.42,0,2025-06-26 12:00:00,814.88,7.084,C,tarde
REG-00707,M01,5,2.327,49.14,60.27,1429.0,31.91,0,4.725,477.46,A12,-1.14434292477057,468.52,0,2025-06-26 18:00:00,721.5333333333333,4.332,C,manha
REG-00708,M05,4,1.702,37.22,68.81,3072.0,41.66,0,1.458,523.54,A12,0.713817659461643,517.8,0,2025-06-27 00:00:00,768.59,6.008,B,noite
REG-00709,M08,8,2.488,41.96,54.67554680664917,3462.0,47.48,0,2.062,521.28,B07,-0.3073789804880902,520.95,0,2025-06-27 06:00:00,788.54,6.137,B,noite
REG-00710,M04,5,2.379,45.03,61.3,1285.0,34.32,0,1.641,441.41,C99,-1.4494366016509068,447.42,0,2025-06-27 12:00:00,750.15,4.965,C,manha
REG-00711,M07,6,2.167,41.14,46.32,4448.0,40.47,0,4.252,547.53,B07,-0.5590289787890287,534.52,0,2025-06-27 18:00:00,808.1,6.977688605744701,B,manha
REG-00712,M08,9,2.429,47.18,59.75,2074.0,71.7,1,1.384,555.52,B07,0.1012025649219075,543.79,0,2025-06-28 00:00:00,738.97,5.221321308898357,C,noite
REG-00713,M07,9,2.376,40.06,63.26,3573.0,71.25,1,2.127,595.49,A12,-0.4460904535118868,582.3,0,2025-06-28 06:00:00,772.29,5.648018277715403,A,tarde
REG-00714,M05,15,3.603,51.31,55.6,3956.0,40.35,2,2.073,555.17,X00,0.3998158863956893,512.27,0,2025-06-28 12:00:00,763.92,5.09,C,manha
REG-00715,M06,8,2.379,51.55,83.89,952.0,33.63,2,0.838,494.73,C99,0.5740363495126378,486.07,0,2025-06-28 18:00:00,767.68,5.648018277715403,A,manha
REG-00716,M05,9,2.466,41.85249999999999,72.14,4432.0,33.09,0,1.056,528.54,X00,2.401700275953115,531.57,0,2025-06-29 00:00:00,768.7,5.381,B,tarde
REG-00717,M06,11,2.329,44.49,69.13,4875.0,60.88,1,2.659,565.21,B07,1.1506442013607254,564.63,0,2025-06-29 06:00:00,788.34,6.707,A,noite
REG-00718,M05,3,1.925,47.36,64.17,4826.0,33.82,0,2.404,590.58,X00,-1.636370344363338,581.59,0,2025-06-29 12:00:00,808.13,6.615,B,tarde
REG-00719,M05,11,2.848,36.66,76.16,1385.0,51.08,0,1.94,516.68,C99,-0.3602324849986745,506.97,0,2025-06-29 18:00:00,761.79,5.318,C,noite
REG-00720,M04,13,3.045,36.1,37.76,2449.0,74.56,0,3.803,520.5,C99,-0.2666412924479661,525.65,0,2025-06-30 00:00:00,789.68,6.184,B,tarde
REG-00721,M06,5,2.239,47.65,71.44,1776.0,40.87,2,2.282,515.49,B07,0.5750709224246391,516.2,0,2025-06-30 06:00:00,777.07,5.985,B,manha
REG-00722,M07,3,2.227,43.23,43.11,2693.0,47.07,0,0.538,525.46,C99,-0.9335860707017114,520.57,1,2025-06-30 12:00:00,766.5833333333334,5.811,A,tarde
REG-00723,M08,6,2.596,40.98,48.23,4894.0,48.45,2,1.276,578.17,B07,-0.5312521641983385,512.27,0,2025-06-30 18:00:00,767.53,5.895,C,tarde
REG-00724,M05,5,2.399,42.05,61.74,4005.0,33.94,0,1.631,469.13,C99,-1.244411875909322,468.61,0,2025-07-01 00:00:00,755.56,5.365,A,manha
REG-00725,M01,9,2.562,31.26,69.8,4038.0,58.51,0,2.164,515.1,B07,-0.6022657234915083,506.38,0,2025-01-07 06:00:00,739.73,4.426,A,manha
REG-00726,M05,13,2.935,41.14,41.16,2572.0,40.4,1,2.465,527.68,X00,-0.5649655472520776,517.94,0,2025-07-01 12:00:00,749.13,5.428,A,tarde
REG-00727,M03,9,2.2,38.61,48.85,4733.0,61.88,3,2.622,557.56,X00,-0.3130058128563915,551.29,0,2025-07-01 18:00:00,749.4611111111111,5.165,A,noite
REG-00728,M01,2,1.493,46.13,56.17,4664.0,30.35,1,3.251,501.62,B07,-1.186512736919757,492.09,0,2025-02-07 00:00:00,777.0,6.417,B,manha
REG-00729,M01,5,2.159,46.48,52.76,4187.0,35.26,0,2.215,522.51,B07,0.9820257394008928,525.39,0,2025-07-02 06:00:00,785.51,6.018,B,manha
REG-00730,M05,11,2.576,44.6,65.25,4220.0,35.14,0,0.966,507.62,X00,0.4722138628333851,505.28,0,2025-07-02 12:00:00,771.8777777777779,5.295508763220674,A,tarde
REG-00731,M08,5,2.193,43.78,96.0,3537.0,29.91,0,2.728,498.3,C99,-1.4488297727144503,479.63,0,2025-02-07 18:00:00,777.01,5.999,A,tarde
REG-00732,M05,9,2.236,35.26,60.03,1200.0,40.68,0,2.849,477.02,A12,0.0259729391674281,458.11,0,2025-07-03 00:00:00,751.71,5.705,A,manha
REG-00733,M04,11,2.183,44.66,46.18,1995.0,19.02,2,2.756,470.5,X00,-1.565254879742549,456.91,0,2025-07-03 06:00:00,789.38,6.438,A,noite
REG-00734,M01,5,2.519,44.83,39.44,4028.0,246.81073077017305,0,1.574,536.44,C99,1.3422557260266326,512.27,0,2025-03-07 12:00:00,758.18,5.376,A,noite
REG-00735,M06,10,2.587,47.6,51.1,2172.0,40.9,0,1.979,461.41,C99,1.6141083731566273,468.98,0,2025-07-03 18:00:00,765.2,5.351,B,manha
REG-00736,M01,6,1.903,51.53,43.72,1524.0,51.68,0,1.761,484.61,X00,-0.0557372938885453,484.92,0,2025-07-04 00:00:00,776.6833333333333,6.616,A,tarde
REG-00737,M07,3,1.398,34.38,60.61,4778.0,43.68,0,1.113,523.25,A12,-0.8526451673546678,517.97,0,2025-04-07 06:00:00,734.94,4.388,A,tarde
REG-00738,M07,6,2.47,40.25,60.42,2851.0,33.71,1,2.862,512.64,X00,-0.6642693275955764,486.02,0,2025-07-04 12:00:00,740.77,4.669,A,manha
REG-00739,M08,7,3.029,38.66,49.44,4414.0,37.9,2,2.855,542.86,A12,-0.4537420822758048,537.3,0,2025-07-04 18:00:00,772.66,6.079,A,manha
REG-00740,M03,1,1.449,42.78,78.82,1993.0,33.38,1,4.073,431.34,X00,-0.1068272359245996,419.1,0,2025-05-07 00:00:00,723.73,3.762186461479061,A,manha
REG-00741,M02,14,3.223,42.06,46.17,2309.0,69.63,1,2.221,579.55,C99,1.3704696474063276,568.0,0,2025-07-05 06:00:00,788.12,6.79,A,tarde
REG-00742,M03,8,3.022,40.95,53.57,2241.0,34.73,0,2.515,503.56,C99,0.9556018103090642,493.31,0,2025-07-05 12:00:00,783.2,6.414,C,tarde
REG-00743,M07,1,2.526,46.62,62.67,2367.0,27.56,0,2.256,451.3,C99,0.9710045037340956,444.82,0,2025-05-07 18:00:00,748.35,5.465,A,manha
REG-00744,M02,14,4.205,37.04,65.7,2637.0,38.26,0,3.02,486.59,B07,0.1705782706728482,488.85,0,2025-07-06 00:00:00,786.25,6.483,B,noite
REG-00745,M08,13,4.29,37.31,70.33,2050.0,32.82,0,3.597,485.83,X00,-1.1536117239417163,499.94,0,2025-07-06 06:00:00,801.14,6.6779051007322225,B,noite
REG-00746,M02,1,0.412,37.39,60.14,4219.0,39.88,1,2.29,536.41,A12,-0.7700567096316285,512.27,0,2025-06-07 12:00:00,746.6,4.726,A,manha
REG-00748,M02,6,1.956,36.47,47.02,2654.0,57.59,2,3.451,558.13,X00,-1.201100096844092,564.6,0,2025-07-07 00:00:00,730.92,4.28625601566486,C,manha
REG-00749,M07,8,2.421,41.78,66.02,4414.0,57.1,1,3.265,578.05,A12,0.3039829505521066,512.27,0,2025-07-07 06:00:00,742.4,5.142,C,noite
REG-00750,M05,11,2.742,41.26,65.86,2636.0,76.97,0,1.646,551.89,C99,0.8051235214103482,540.43,0,2025-07-07 12:00:00,748.6111111111111,5.441,A,noite
REG-00751,M03,7,2.775,38.46,73.15,844.0,42.51,1,1.749,517.66,X00,0.5453453919583249,503.96,0,2025-07-07 18:00:00,761.17,6.052,A,manha
REG-00752,M06,10,2.749,45.93,34.98,802.0,234.2754672369597,1,2.088,512.03,C99,0.5051894729183323,495.66,0,2025-08-07 00:00:00,783.84,6.345,A,noite
REG-00753,M06,1,1.22,41.73,44.11,2631.0,20.6,0,1.548,464.29,C99,-1.8662826499564005,464.67,0,2025-07-08 06:00:00,777.69,6.354196831175278,A,noite
REG-00754,M05,10,2.723,46.78,64.88,3523.0,55.36,2,0.943,585.11,A12,1.333355796671096,583.36,0,2025-07-08 12:00:00,758.12,5.34,B,noite
REG-00755,M05,14,3.552,41.12,54.67554680664917,4759.0,53.22,0,2.711,528.19,X00,-1.5673853300320142,522.89,0,2025-08-07 18:00:00,743.51,4.837973496600891,A,noite
REG-00756,M01,8,2.007,41.89,60.9,1349.0,52.42,2,2.429,535.58,X00,-0.1527492138458231,521.19,0,2025-07-09 00:00:00,775.1055555555556,6.119,A,manha
REG-00757,M03,7,1.669,41.85249999999999,67.72,3079.0,29.73,0,1.783,500.13,X00,0.618543543786074,509.31,0,2025-07-09 06:00:00,776.19,5.851,C,manha
REG-00758,M05,5,3.047,41.85249999999999,48.08,2013.0,45.22,1,2.021,527.25,A12,0.3585975259848231,518.44,0,2025-09-07 12:00:00,770.09,5.897,A,noite
REG-00759,M02,15,11.44673076609876,45.21,49.84,2691.0,55.46,2,2.802,558.91,B07,-1.2778363270459614,543.3,0,2025-07-09 18:00:00,779.04,5.7,B,tarde
REG-00760,M04,1,1.568,40.15,42.11,2659.0,37.87,0,3.705,471.33,X00,-1.098325622903696,457.34,0,2025-07-10 00:00:00,799.79,6.385,B,tarde
REG-00761,M01,5,1.971,44.33,48.74,2111.0,32.8,1,1.372,448.95,C99,0.2870716224067816,436.73,0,2025-10-07 06:00:00,763.69,5.833,A,tarde
REG-00762,M07,3,2.137,41.85249999999999,49.09,876.0,52.87,0,0.813,545.15,X00,0.5108450137694908,528.71,0,2025-07-10 12:00:00,761.19,5.846,A,tarde
REG-00763,M01,13,3.988,45.42,54.67554680664917,1110.0,75.2,1,3.135,525.57,C99,-1.1072038446128278,539.46,0,2025-07-10 18:00:00,737.75,4.487,A,manha
REG-00764,M01,8,2.801,39.39,46.15,2994.0,31.28,0,3.342,501.43,C99,0.3925926389649765,481.3,0,2025-11-07 00:00:00,776.35,6.225,C,noite
REG-00765,M06,14,2.637,45.83,51.75,1742.0,60.45,1,2.814,520.87,B07,-1.515273479694064,510.57,0,2025-07-11 06:00:00,709.2944444444444,3.7923854438147244,A,manha
REG-00766,M02,10,2.177,42.27,51.6,2173.0,12.47,0,2.388,446.43,X00,0.62438925730379,429.32,0,2025-07-11 12:00:00,777.36,6.027,A,noite
REG-00767,M03,9,2.49,48.84,77.49,1179.0,53.82,1,2.793,494.92,C99,-0.8838418217670303,496.87,0,2025-11-07 18:00:00,754.65,5.836,A,noite
REG-00768,M03,8,2.419,36.81,50.27,1008.0,22.16,0,0.0,415.25,X00,0.0805134579182048,422.93,0,2025-07-12 00:00:00,760.61,5.801,A,tarde
REG-00769,M02,4,1.245,35.36,54.67554680664917,1332.0,33.5,1,3.708,479.98,A12,-0.0873976922955055,458.81,0,2025-07-12 06:00:00,816.46,7.472,B,tarde
REG-00770,M07,9,2.526,39.23,48.08,2384.0,30.04,1,3.069,442.27,B07,1.1606573279112682,443.04,0,2025-12-07 12:00:00,742.1444444444444,5.632454942842565,A,manha
REG-00771,M06,11,2.441,35.77,47.92,1486.0,45.61,0,1.444,452.7,A12,0.2421300287003375,448.46,0,2025-07-12 18:00:00,768.7611111111112,5.648018277715403,B,noite
REG-00772,M02,15,2.526,35.78,34.55,1772.0,63.07,1,2.327,576.17,C99,-0.5991018546405157,512.27,0,2025-07-13 00:00:00,778.6555555555556,5.715,B,noite
REG-00773,M06,9,3.489,44.8,36.14,2068.0,23.51,3,1.916,500.6,C99,0.359592705544174,487.11,0,2025-07-13 06:00:00,763.45,5.351,C,tarde
REG-00774,M06,15,3.338,41.98,40.52,2023.0,48.69,0,2.25,523.48,B07,2.142413239220978,507.24,1,2025-07-13 12:00:00,747.05,5.022,A,manha
REG-00775,M05,15,3.648,39.84,57.2,846.0,46.84,2,3.772,520.17,B07,0.7401229212868351,510.72,0,2025-07-13 18:00:00,714.67,3.316,C,manha
REG-00776,M05,8,1.986,40.26,67.91,1292.0,63.57,1,1.466,517.96,C99,-0.0591670137336954,518.61,0,2025-07-14 00:00:00,770.4166666666666,5.74,B,tarde
REG-00777,M08,7,2.691,39.31,33.56,4790.0,48.58,0,2.076,552.69,X00,-0.8336129713379762,538.95,0,2025-07-14 06:00:00,786.0666666666667,6.091,A,noite
REG-00778,M04,3,1.666,49.43,48.41,3605.0,24.47,1,2.896,507.7,B07,-0.6164915006077158,494.51,0,2025-07-14 12:00:00,752.35,5.545,C,noite
REG-00779,M04,5,2.526,38.69,38.6,1320.0,35.34,0,1.136,440.21,B07,0.6799929216352303,448.01,0,2025-07-14 18:00:00,751.12,5.357,C,manha
REG-00780,M05,14,3.19,36.05,51.83,1991.0,70.47,2,1.04,602.3,A12,-0.8858025723216734,582.22,0,2025-07-15 00:00:00,758.29,5.239,A,noite
REG-00781,M07,3,1.68,45.58,67.91,2409.0,47.17,0,3.075,517.55,X00,0.0026887610791353,529.5,0,2025-07-15 06:00:00,764.6800000000001,5.23,C,tarde
REG-00782,M06,6,2.134,41.03,49.64,4603.0,31.18,3,3.342,617.09,X00,1.4376189123394112,599.82,0,2025-07-15 12:00:00,811.2,7.289,B,noite
REG-00783,M01,11,3.357,51.17,54.43,4494.0,45.0,3,2.11,531.98,C99,0.1503923930236543,529.11,0,2025-07-15 18:00:00,769.61,5.519381127704464,B,manha
